what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1421777598062
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1421777598097
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1421777598110
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1421777598145
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1421777598173
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421777605723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777717359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777719448
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421777719667
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421777719746
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421777731993
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421777746930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777747006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777748523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421777750608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421777753292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421777754902
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421777763769
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421777766888
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421777769432
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421777769752
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421777769976
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421777770152
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421777770328
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421777770504
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421777770696
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421777770872
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421777771032
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421777772922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777772967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777776078
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421777777874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777803150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777809847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777809929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777813522
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421777824073
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421777825338
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421777825423
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421777842235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777854414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777856268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777856445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777857602
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421777887737
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421777922517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777936128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777937261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777937441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777938844
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421777955701
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421777968333
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421777982127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777983839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777985406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777985589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421777987319
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421777996158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421778008498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421778009721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421778009910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421778011375
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421778022541
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421778039047
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421778043721
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421778045541
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421778045566
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779377267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779388326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779390066
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779404251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779404297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779405756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779405942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779407306
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779409963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779418206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779419655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779419832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779421983
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779423356
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779425308
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779433074
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779445012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779463584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779464728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779464913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779466465
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779467508
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779480693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779488269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779491860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779492043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779493453
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779501204
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779502245
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779515268
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779517030
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779526572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779526616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779527745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779527823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779529415
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779532014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779537759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779538327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779538511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779539874
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779541845
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779543030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779545999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779546424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779546609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779548234
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779549485
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779550807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779555904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779556953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779557136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779558899
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779560445
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779561686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779566560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779567050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779567234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779568268
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779571141
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779581167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779593600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779595492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779595675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779597179
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779608854
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779618855
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779630103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779630143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779631974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779632160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779633299
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779645128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779655323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779656740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779656922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779658301
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779670695
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1421779678118
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1421779678162
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1421779678189
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1421779678950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779689827
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421779691756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779691773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779698388
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421779699622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779699640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779707377
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421779708846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779708864
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779722823
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779725324
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779733291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779733440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779736891
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779738488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779751266
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421779752879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779752895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779760290
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421779761561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779761578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779772607
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421779773886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779773902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421779776111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779786931
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421779788276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779788291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779798584
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421779799859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779799875
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779810734
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779811532
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779813542
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779816148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779829913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779832483
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779832613
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779832689
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421779859668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779873624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779874692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779874846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421779875743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1421779916655
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779920486
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421779938802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421779996735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421779997420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421779997784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421779998167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421779999308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421779999647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780001398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780005236
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421780009021
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1421780009941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780012261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1421780021445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780021460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780042839
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1421780043989
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1421780044024
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1421780044104
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1421780044199
