what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421780265685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780274576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780276725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780276904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780278157
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780294652
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421780312214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780319505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780321000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780321187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780322273
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780330573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780336890
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421780338329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780338344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780344116
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421780345506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780345522
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1421780349574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780358938
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421780360080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780360097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780372492
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421780374032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780374052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780380669
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421780382004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780382066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421780383866
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780387909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421780389622
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780391264
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421780527132
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780529499
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421780557135
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780559748
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780564747
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780564758
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421780566276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780568525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421780569776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780569792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780576176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1421780588690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780588700
error,log,,,"Current file is not a match for the given config.",1421780589000
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780589230
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780589317
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421780608932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780630967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780632253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780632430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780634789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780639415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780639915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780640089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780640484
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780679412
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421780700894
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780744655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421780745687
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421780755943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780779841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780780904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780781081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421780782017
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421780882096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421780888042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421780909149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421780909595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421780909892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421780910289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421780984344
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421780992564
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781003658
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781005612
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781021731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781021776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781022967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781023040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781024939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421781026958
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781031773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781042398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781042936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781043109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781043999
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781048222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421781049664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421781049910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421781052613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421781053809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421781054575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421781055360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421781056331
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781058821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781068752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781069479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781069646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781070375
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781073864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421781115824
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781134959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781144354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781145017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781145189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781145780
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781148366
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781164024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781172804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781174200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781174376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781175431
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781184862
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781211313
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781225801
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781228745
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781230903
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781245833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781259703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781260738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781260924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781265974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781278161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781279547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781279729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781280772
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781299627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421781302678
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781316515
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781321321
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781353052
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781355882
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781358044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781375449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781376541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781376722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781378000
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781388027
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781390660
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781398691
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781407973
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781415131
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781445078
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781456524
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781458614
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781477004
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781487222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781499122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781500558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781500745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781503835
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781521022
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781525823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781537627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781539049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781539234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781540270
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781550790
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421781572624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781580316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781581411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781581614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781582956
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421781588023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781607542
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421781609010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781609025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781614821
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421781615890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781615906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781628122
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421781629273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421781629289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782171069
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421782172420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782172436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782179398
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421782180681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782180696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782187116
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421782188199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782188215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782194423
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421782195874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782195889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782202221
executed,command,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.adt.refactoring.extract.string",1421782203617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782203633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421782204861
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421782243133
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421782245046
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421782245119
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421782251791
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421782260496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782265477
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1421782266480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421782266656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782266668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782271781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1421782288182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421782288192
